id,date,estimatedTotalAmt,transType,title,awardeeName
1953763,2020-04-01,2495568,Standard Grant,"Work-focused Experiential Learning to Increase STEM 
Student Retention and Graduation at Two-year Hispanic-serving Institutions",Maricopa County Community College District
2000881,2020-04-01,799949,Standard Grant,A Research Collaborative to Build Employability Skills for STEM Technology Fields,SRI International
2000971,2020-04-01,592538,Standard Grant,Meeting the Bay Area's Electronics Technician Workforce Need,San Mateo County Community College District
1953472,2020-04-02,2200000,Continuing Grant,Supporting HSI STEM Departments to Achieve Transformative Inclusion in Undergraduate STEM Education,Sonoma State University
1954994,2020-04-02,599999,Standard Grant,Enhanced Marine and Environmental Science Training for Pacific Island Community College Students,University of Hawaii
2000519,2020-04-02,479724,Standard Grant,Advanced Technological Education Network for Utilities and Energy Technical Education,Northeast Wisconsin Technical College
2000568,2020-04-02,594293,Standard Grant,Developing Pathways to Engineering Technology Careers,Mount San Antonio College
2000193,2020-04-06,493912,Standard Grant,Expanding Pathways from High School into the Biotechnology Workforce,Harford Community College
2000440,2020-04-06,293706,Standard Grant,Advanced Industrial Instrumentation Control Technician Education,River Parishes Community College
2000867,2020-04-06,443619,Standard Grant,Advanced Technological Education Coordination Network for Knowledge Sharing in Robotics/Automation and Cybersecurity,North Carolina State University
2013316,2020-04-06,599998,Standard Grant,The Role of In-Class Inquiry in Shaping Student Identity and Outcomes in Entry-Level STEM Courses,Regents of the University of Michigan - Ann Arbor
1855385,2020-04-07,535959,Standard Grant,Turtle Mountain STEM Infusion Project,Turtle Mountain Community College
1950106,2020-04-07,1192573,Continuing Grant,Pathways to Culturally Sustaining STEM Teaching,Pacific Lutheran University
1950330,2020-04-07,360516,Standard Grant,REU Site: Engineering Education Research on Undergraduate Engineering Students' Problem Solving Capacity,Utah State University
1955139,2020-04-07,285489,Standard Grant,Water and Environmental Technology Education for Rural Small Water Systems,Clackamas Community College
2000242,2020-04-07,293976,Standard Grant,Improving the Biotechnology Internship Experience to Better Prepare Student Technicians for the Modern Workforce,Valencia Community College
2000535,2020-04-07,385594,Standard Grant,Improving Student Mastery of Welding Skills through Real-Time Assessment and Feedback,Columbus State Community College
2000651,2020-04-07,107734,Standard Grant,Collaborative Research: Preparing the Workforce for Industry 4.0's Intelligent Industrial Robotics,Motlow State Community College
2000682,2020-04-07,126000,Standard Grant,Collaborative Research: Preparing the Workforce for Industry 4.0's Intelligent Industrial Robotics,Lawson State Community College
2000685,2020-04-07,198065,Standard Grant,Collaborative Research: Preparing the Workforce for Industry 4.0's Intelligent Industrial Robotics,University of Tennessee Chattanooga
2000699,2020-04-07,439620,Standard Grant,Improving Access to Career Pathways in Advanced Manufacturing,Truckee Meadows Community College
2000776,2020-04-07,166769,Standard Grant,Collaborative Research: Preparing the Workforce for Industry 4.0's Intelligent Industrial Robotics,Chattanooga State Community College
