id,date,estimatedTotalAmt,transType,title,awardeeName
1651112,2016-12-06,56942,Standard Grant,"Preparing Black Female Faculty for Prominence, Power, and Presence in the Academy",Mississippi State University
1646789,2016-12-08,999845,Standard Grant,RISE-LightMat  Control of Light-Matter Interactions with Plasmonic Systems and Cavities,Norfolk State University
1637000,2016-12-14,178311,Standard Grant,A design for a study that will determine whether an outreach project that has been supported by NSF TCUP has impacted math learning among Native Americans,Tribal Nations Research Group
1646897,2016-12-20,958673,Standard Grant,RISE: High-Performance Additive Manufacturing of Composite Structures via Development of Reconfigurable Cyber-Physical Robotic (CPR) Systems,Florida Agricultural and Mechanical University
1710657,2017-01-17,1230321,Standard Grant,Building a Framework for Developing and Evaluating Contextualized Items in Science Assessment (DECISA),Stanford University
1719668,2017-01-23,51142,Standard Grant,BMCC Pre-TI,Bay Mills Community College
1700429,2017-02-07,299992,Standard Grant,Research Initiation Award: Ionic Liquid Derived and Assisted Green Catalytical System for the Small Molecule Sustainable Conversion,Xavier University of Louisiana
1700219,2017-02-08,299996,Standard Grant,"RESEARCH INITIATION AWARD: Investigating a new Generation of Assistive, Innovative Technologies (GAIT) for balance rehabilitation",University of the District of Columbia
1700228,2017-02-08,299994,Standard Grant,Research Initiation Award: Regulation of Gene Expression by the CD44-ICD Signaling Pathway,Delaware State University
1664409,2017-02-11,295149,Standard Grant,Research Initiation Award: Mechanisms of Heat-Induced Loss of Host Plant Resistance to Insects,Fayetteville State University
1700191,2017-02-13,299961,Standard Grant,Research Initiation Award: Optimization and Enhancement of Hepatic Differentiation for Mesenchymal Stem Cells via Biofunctional Modification,Alabama State University
1650568,2017-02-23,95365,Standard Grant,Creating a Vision and Strategic Plan for Increasing STEM Capacity at Tohono O'odham Community College,Tohono O'odham Community College
1700390,2017-02-23,298005,Standard Grant,Research Initiation Awards: Synthesis of biomimetic melanin-like multifunctional nanoparticles for pH sensitive magnetic resonance imaging and photothermal therapy,Jackson State University
1723075,2017-02-23,15000,Standard Grant,Request for Supplemental Funds for the 18th International Conference on II-VI Compounds and Related Materials,CUNY City College
1734226,2017-02-24,183637,Standard Grant,STEM Mentoring 2030: Emerging Strategies for Inclusion,American Association for the Advancement of Science
1700236,2017-02-27,275509,Standard Grant,Research Initiation Award: Mathematical Modeling On the Geometric Optics Problem of Refraction,Howard University
1700333,2017-03-07,266431,Standard Grant,Research Initiation Award: Subatomic Physics at Virginia Union University,Virginia Union University
1619702,2017-03-21,1485100,Continuing Grant,Bridge to the Baccalaureate: Strategic Transfer Alliance for Minority Participation (STAMP),University of Hawaii
1665004,2017-03-24,299920,Standard Grant,"Research Initiation Award: Thermodynamic Phase Separation in a Living, Active Matter System",North Carolina Agricultural & Technical State University
1700235,2017-04-03,185799,Standard Grant,Catalyst Project: Modeling Count Data with the Conway-Maxwell-Poisson Distribution,North Carolina Central University
1700406,2017-04-05,299995,Standard Grant,"Research Initiation Award: Uncertainty Modeling, Probabilistic Models, and Life-cycle Reliability of Floating Offshore Wind Turbines",Prairie View A & M University
1700442,2017-04-05,297654,Standard Grant,Research Initiation Award: Marking the Drosophila eye imaginal disc landscape with positional coordinates for precursor stem cell formation,HARRIS-STOWE STATE UNIVERSITY
1719465,2017-04-05,399978,Standard Grant,Targeted Infusion Project: STAR (Successfully Transitioning into the Academic Realm) Program at VSU,Virginia State University
1700328,2017-04-06,299331,Standard Grant,Research Initiation Award: Fast Solvers for Variable-Coefficient Poroelastic Models,Morgan State University
1719379,2017-04-06,399672,Standard Grant,Targeted Infusion Project: A MakerLab at Delaware State University,Delaware State University
1719444,2017-04-06,399972,Standard Grant,Targeted Infusion Project:  Developing a Minor in Applied Mathematics at Savannah State University,Savannah State University
1700199,2017-04-10,295840,Standard Grant,Research Initiation Award: Investigation of mechanisms underlying pathological rhythms in parkinsonian basal ganglia - A mathematical modeling study,North Carolina Agricultural & Technical State University
1700339,2017-04-10,299914,Standard Grant,Research Initiation Award: Environmentally friendly high performance perovskite solar cell with fortified stability,Albany State University
1700351,2017-04-10,298956,Standard Grant,Research Initiation Award: Engineered demographic-specific in vitro microfluidic bone microenvironment models,Hampton University
1700408,2017-04-10,211722,Standard Grant,Catalyst Project: The Construction of the Inscribed Polygonal Periodic Functions,Clark Atlanta University
1719359,2017-04-10,399860,Standard Grant,"Targeted Infusion Project: Infusing Inquiry-Based Green Chemistry into Undergraduate Laboratory Courses via Silver Recycling in a Closed Loop, Multi-course Process",Tuskegee University
1719511,2017-04-10,395801,Standard Grant,TARGETED INFUSION PROJECT: Providing Opportunities to Minority Students in STEM (PrOMiSS),Fayetteville State University
1661306,2017-04-11,512500,Standard Grant,The Faculty Hiring Process for Women and Men in Academic STEM: Assessing Fairness in Evaluation Ratings and the Interview Experience,University of California-San Diego
1701948,2017-04-11,1075000,Standard Grant,Obtaining the PhD and the Road to STEM Careers,Florida Agricultural and Mechanical University
1702083,2017-04-11,1075000,Standard Grant,"Bridge to Doctorate: WAESO LSAMP, Multidisciplinary STEM Solutions 2017-2019",Arizona State University
1702501,2017-04-11,1075000,Standard Grant,LSU BD-8: 2017 Cohort LA-BRIDGE,Louisiana State University
1702132,2017-04-12,1071484,Standard Grant,2017-2019 Northeast LSAMP Bridge to the Doctorate Program: University of Connecticut,University of Connecticut
1702361,2017-04-12,1074900,Standard Grant,2017-2019 Peach State LSAMP Bridge to the Doctorate Program:  University of Georgia,University of Georgia Research Foundation Inc
1702406,2017-04-12,1075000,Standard Grant,Bridge to the Doctorate: Alabama LSAMP,University of Alabama Tuscaloosa
1702513,2017-04-12,1075000,Standard Grant,"Bridge To the Doctorate: Mississippi-LSAMP, Cohort 14",Jackson State University
1704350,2017-04-12,257372,Standard Grant,EAGER: Student Support in STEM: Developing and validating a tool to assess the magnitude of college-level support provided to undergraduate students,Virginia Polytechnic Institute and State University
1719450,2017-04-12,399849,Standard Grant,Targeted Infusion Project: Strengthening the Undergraduate STEM Curriculum at Fisk University through the Infusion of Computational-Biological content in Pre-Calculus,Fisk University
1719607,2017-04-12,399810,Standard Grant,Targeted Infusion Project: Enhancement of Jarvis Christian College Course-based Undergraduate Research Experiences (J-CURE) Program in the Biological Sciences,Jarvis Christian College
1700391,2017-04-19,299991,Standard Grant,Research Initiation Award: Towards Realizing a Self-Protecting Healthcare Information System for the Internet of Medical Things,Savannah State University
