id,date,estimatedTotalAmt,transType,title,awardeeName
1757630,2018-03-02,12826,Standard Grant,Doctoral Dissertation Research:  Housing Costs and the Residential Mobility of Middle-Income Renters,University of Illinois at Urbana-Champaign
1751388,2018-03-05,30988,Standard Grant,Doctoral Dissertation Research: Evolutionary Perspectives on Microchimerism,University of Washington
1751608,2018-03-05,20444,Standard Grant,Doctoral Dissertation Research: Weaned Age Variation and Trace Element Distributions in Primate Teeth,George Washington University
1751885,2018-03-05,9543,Standard Grant,Doctoral Dissertation Research: An analysis of the evolution of shape change trajectories using 3D geometric morphometrics,University of Oregon Eugene
1751889,2018-03-05,9450,Standard Grant,Doctoral Dissertation Research: The role of testosterone in the modulation of parental behaviors in primates,New York University
1752751,2018-03-05,418693,Continuing Grant,CAREER:  Mapping the neural locus of cognitive processes in word reading,William Marsh Rice University
1754211,2018-03-05,513163,Continuing Grant,Visual Perception as Retrospective Bayesian Decoding from High- to Low-level Features in Working Memory,Columbia University
1756049,2018-03-05,189037,Standard Grant,The Role of Raw Material Control in the Development of Complex Society,University of Vermont & State Agricultural College
1758207,2018-03-05,18000,Standard Grant,Doctoral Dissertation Research: Remote Sensing of Urban Tree Species and Tree Stress,West Virginia University Research Corporation
1752542,2018-03-06,19671,Standard Grant,Doctoral Dissertation Research: Allomaternal care and early life development,University of Arizona
1755504,2018-03-06,98506,Standard Grant,Collaborative Research: The Extension of a Dendrochronological Sequence to Northern Mesoamerica,Ithaca College
1755507,2018-03-06,132905,Standard Grant,Collaborative Research: The Extension of a Dendrochronological Sequence to northern Mexico,Cornell University
1756662,2018-03-06,89345,Standard Grant,New Technologies and Health Care Decision-Making,Fordham University
1822297,2018-03-06,24986,Standard Grant,Conference proposal:  2018 Joint Conference of the Society for Economic Botany and Society of Ethnobiology.,University of Wisconsin-Madison
1821867,2018-03-07,12594,Standard Grant,Doctoral Dissertation Improvement Award: The Role of Writing in Tracing Social Interaction,Brown University
1829225,2018-03-08,462064,Standard Grant,Individuating and comparing objects and events,University of Southern California
1756513,2018-03-12,21324,Standard Grant,Doctoral Dissertation Research: A Comparative Study of Skilling Institutions in U.S. Alternative Agriculture,Washington University
1756617,2018-03-12,8587,Standard Grant,Doctoral Dissertation Research: The Role of Socioeconomic and Cultural Variation of Neurotrauma Recovery,Northwestern University
1759657,2018-03-12,39500,Standard Grant,SBP: Conference: Broadening Participation and Building Bridges,Texas State University - San Marcos
1829174,2018-03-12,30000,Standard Grant,Student Support for the Organization for Human Brain Mapping,University of Miami
1749211,2018-03-13,44114,Standard Grant,Collaborative Research: Human and non-human influences on species biodiversity in an island ecosystem,Midwestern University
1749676,2018-03-13,81125,Continuing Grant,Collaborative Research: Human and non-human influences on species biodiversity in an island ecosystem,University of Cincinnati Main Campus
1750598,2018-03-13,207250,Continuing Grant,Collaborative Research: Human and non-human influences on species biodiversity in an island ecosystem,University of Massachusetts Amherst
1758273,2018-03-13,247640,Standard Grant,Examination of Traditional Approaches to Tropical Agriculture,The University of Central Florida Board of Trustees
1818597,2018-03-13,414903,Continuing Grant,CAREER: Analyzing the Emergence of a Complex Land Management System,"OHIO STATE UNIVERSITY, THE"
1760238,2018-03-14,185709,Continuing Grant,CAREER: The Developmental Origins of Human Cooperation,Regents of the University of Michigan - Ann Arbor
1756340,2018-03-15,14405,Standard Grant,Doctoral Dissertation Research: Managing Ecological and Cultural Value on Rural Lands,University of California-Berkeley
1812764,2018-03-16,18000,Standard Grant,Doctoral Dissertation Research:  A Geospatial Analysis of Alpine Glacial Variability,Northwestern University
1764238,2018-03-19,14805,Standard Grant,"Doctoral  Dissertation Research:  Urbanization, Development, and Labor Migration",University of Colorado at Boulder
1806037,2018-03-19,17514,Standard Grant,Doctoral Dissertation Research: Understanding and Managing Ecosystem Change at the Forest-Peatland Ecotone,Portland State University
1817665,2018-03-19,16631,Standard Grant,Doctoral Dissertation Research: The Origin and Development of Cryoplanation Terraces,Michigan State University
1749612,2018-03-20,317164,Standard Grant,Subjectivity in language processing: Linguistic and psychological aspects of perspective-taking,University of Southern California
1758472,2018-03-20,110458,Standard Grant,Alternative Pathways to Well-Being,University of Virginia Main Campus
1818785,2018-03-20,11040,Standard Grant,Doctoral Dissertation Improvement Grant: Power Relations in the Context of Agricultural Production,Northwestern University
1750089,2018-03-22,400737,Continuing Grant,Population-specific patterns of heritability and integration in the human dentition,Arizona State University
1756768,2018-03-22,10230,Standard Grant,"Doctoral Dissertation Research: Civil Asset Forfeiture, Urban Policing, and Criminal Justice Reform",New York University
1758786,2018-03-22,399864,Standard Grant,The Measurement of Scale and Process Heterogeneity Through Local Multivariate Models,Arizona State University
1762025,2018-03-22,17599,Standard Grant,"Doctoral Dissertation Research: Refugees, Labor Markets and Urban Revitalization",University of Colorado at Boulder
1822002,2018-03-22,30682,Standard Grant,Doctoral Dissertation Improvement Award: The Long Term Effect of Immigration on Political Organization,University of Arizona
1822230,2018-03-26,16261,Standard Grant,Doctoral Dissertation Improvement Grant: Development of Urban Structure and Government,Arizona State University
1832581,2018-03-26,49987,Standard Grant,"Women in Cognitive Science:  International Collaboration, Scientific Advancement, Workplace Culture",SUNY at Stony Brook
1758285,2018-03-28,246811,Standard Grant,The Origin of Controlled Fire Use,University of Minnesota-Twin Cities
1761223,2018-03-28,23661,Standard Grant,Conference on Minority Language Documentation for Community Language Practitioners,University of Hawaii
1829350,2018-03-28,115338,Standard Grant,Collaborative Research: CompCog: Broad-coverage probabilistic models of communication in context,Massachusetts Institute of Technology
1752941,2018-04-02,570301,Continuing Grant,CAREER: The Social Ecology of Relational Mobility,College of William and Mary
1753026,2018-04-03,616057,Continuing Grant,CAREER: Adaptation and learning processes in human locomotion,University of Massachusetts Amherst
1759596,2018-04-03,197352,Continuing Grant,Flood Risk and Property Rights in Delta Megacities,Northeastern University
1748911,2018-04-04,472297,Continuing Grant,Disambiguating networks and factors that promote social transmission of information in rats,University of Texas at Austin
1751639,2018-04-04,499992,Continuing Grant,CAREER:  Socialities of Care:  Informal Caregiving in Post-9/11 Veteran and Care Collective Worlds,William Marsh Rice University
1753808,2018-04-04,200749,Standard Grant,RUI:  Stimulus Characteristics Influencing Non-Cardinal Color Mechanisms,Wabash College
1759715,2018-04-04,299262,Continuing Grant,"Holocene Biogeography of Mangroves Along the Gulf of Mexico Coast: Past, Present, and Future",Louisiana State University
1759724,2018-04-04,322992,Continuing Grant,"Linking Forest Regeneration, Plant Distributions, and Ecotone Dynamics in Changing Mountain Environments",SUNY College of Environmental Science and Forestry
1759746,2018-04-04,327513,Continuing Grant,Comparative Regional Inequality Dynamics: Multiscalar and Multinational Perspectives,University of California-Riverside
1759756,2018-04-05,207023,Continuing Grant,Re-Examining Southern California Lake Sediment Cores with Environmental DNA to Revolutionize How We Study the Past,University of California-Los Angeles
1757374,2018-04-09,37274,Standard Grant,Collaborative Research: A Long Term Perspective on Agricultural Development,Texas A&M University
1757375,2018-04-09,60548,Standard Grant,Collaborative Research: A Long Term Perspective on Agricultural Development,Pennsylvania State Univ University Park
1757383,2018-04-09,38814,Standard Grant,Collaborative Research: A Long Term Perspective on Agricultural Development,University of California-Santa Barbara
1830438,2018-04-09,14750,Standard Grant,Doctoral Dissertation Research: An Isotopic Assessment of Late Prehistoric Interregional Warfare in the Southcentral US,University of Arkansas
1753082,2018-04-11,1000000,Continuing Grant,CAREER: Location-Aware Social Science for Adaptation: Modeling Dynamic Patterns in Public Perceptions and Behavior,Utah State University
1761639,2018-04-11,444821,Standard Grant,Socio-Spatial Approaches to the Analysis of Multilingualism,SUNY at Buffalo
1827230,2018-04-11,158604,Standard Grant,RAPID: Coping in Families Affected by California Wildfires and Flooding,University of Colorado at Colorado Springs
1753611,2018-04-12,53450,Standard Grant,Collaborative Research: NSF/SBE-BSF: The neural mechanisms of language transfer in morphological learning,Northern Arizona University
1753626,2018-04-12,552273,Standard Grant,Collaborative Research: NSF/SBE-BSF: The neural mechanisms of language transfer to morphological learning,Vanderbilt University
1821996,2018-04-13,7493,Standard Grant,Doctoral Dissertation Improvement Award: Technological Response To Environmental Variation,Washington University
1824983,2018-04-13,25194,Standard Grant,Doctoral Dissertation Improvement Grant: The Independent Adaptation Of Subsistence Technologies,Harvard University
1749299,2018-04-16,15645,Standard Grant,Doctoral Dissertation Research: Syntactic Ergativity in West Circassian,University of Chicago
1753985,2018-04-23,16448,Standard Grant,"Workshop: Methods in phonological data collection and analysis, San Diego, CA, Fall 2018",University of California-San Diego
1760980,2018-04-26,196229,Continuing Grant,Developing the next generation of researchers investigating Khoisan languages,New York University
1755757,2018-04-27,339610,Standard Grant,Cortical Representations for Value-Based Decision Making,Trustees of Boston University
1753437,2018-04-30,96500,Continuing Grant,Collaborative Research: Hard Tissue evidence of weaning variation in primates,Franklin and Marshall College
1753651,2018-04-30,397655,Continuing Grant,Collaborative Research: Hard Tissue evidence of weaning variation in primates,George Washington University
1749453,2018-05-01,498825,Continuing Grant,Feeding patterns and bone response in the jaw: Models for understanding primate morphology,University of Notre Dame
1750377,2018-05-01,330001,Continuing Grant,Positive Selection on Gene Regulation and the Evolution of the Human Brain,University of Massachusetts Amherst
1750675,2018-05-01,386245,Continuing Grant,Human population history and the evolution of human immune function,University of Illinois at Urbana-Champaign
1754024,2018-05-01,337208,Continuing Grant,"Integrating genetic, morphological, behavioral and demographic data to investigate primate life history",New York University
1758731,2018-05-01,149934,Standard Grant,Suburban Social Contacts and Changing Demographic Balances,Northeastern Illinois University
1759064,2018-05-01,231354,Standard Grant,Factors Influencing Vegetation Trends in Dryland Zones,University of North Carolina at Chapel Hill
1749321,2018-05-02,35873,Standard Grant,"Workshop on sociolectal and dialectal prosodic variation:  Amherst, MA - October 11-13, 2018",University of Massachusetts Amherst
1749348,2018-05-02,351339,Standard Grant,Social Bases of Attitudinal Extremetization: Shared Attention versus Attitudinal Simulation,University of Tennessee Knoxville
1758774,2018-05-02,486784,Continuing Grant,RCN: Housing Justice in Unequal Cities,University of California-Los Angeles
1759559,2018-05-02,322196,Continuing Grant,A Multidisciplinary Analysis of the Spatial Patterns of Marine Aquaculture Development,Florida State University
1826239,2018-05-03,24069,Standard Grant,"Doctoral Dissertation Research: Native American Lifeways on the Grand Ronde Reservation, Oregon, USA",University of Washington
1753298,2018-05-08,289953,Continuing Grant,A multidisciplinary study of early Homo sapiens and anatomical modernity,Texas A&M University
1759629,2018-05-09,279672,Standard Grant,Developing Tree-Ring Based Streamflow Reconstructions for Large and Complex River Basins,University of Arizona
1759528,2018-05-10,349019,Standard Grant,Understanding Past Environments and Glacial Processes Through an Analysis of a Newly Discovered Glacial Lake,Michigan State University
1833349,2018-05-10,96141,Continuing Grant,CAREER: African American Father Engagement and Early Adolescents' Academic and Social Adjustment,University of North Carolina at Chapel Hill
1753846,2018-05-14,626977,Continuing Grant,Mechanisms of Color Perception: Dependences on Color Contrast and Spatial Pattern,New York University
1756403,2018-05-14,648869,Standard Grant,Neural tuning of the reading system,San Diego State University Foundation
1759694,2018-05-14,199144,Continuing Grant,"A Fieldweek Approach to Determine the Drivers of Forest Stress in the Greater Yellowstone Ecosystem: Absaroka Mountains, Wyoming July 2018, 2019, 2020",Indiana State University
1753399,2018-05-15,591600,Continuing Grant,CAREER: A longitudinal study of the emotional and behavioral processes of Environmental Identity Development among rural and non-rural Alaskan children,University of Alaska Fairbanks Campus
1749255,2018-05-17,82436,Standard Grant,Collaborative Research: A Dyadic and Dynamic Model of Supportive Conversations as Interpersonal Emotion Regulation,University of Minnesota-Twin Cities
1749280,2018-05-17,489261,Continuing Grant,Collaborative Research: Hippocampal Development and Sleep-Dependent Memory Consolidation in Preschoolers,"University of Maryland, College Park"
1749352,2018-05-17,406363,Standard Grant,Testing a Goal-Commitment Model of Compassion,SUNY at Buffalo
1749376,2018-05-17,343977,Standard Grant,Collaborative Research: Multimethod Investigation of Articulatory and Perceptual Constraints on Natural Language Evolution,Rochester Institute of Tech
1749384,2018-05-17,67554,Standard Grant,Collaborative Research: Multimethod Investigation of Articulatory and Perceptual Constraints on Natural Language Evolution,Trustees of Boston University
1749397,2018-05-17,148025,Standard Grant,Collaborative Research: Multimethod Investigation of Articulatory and Perceptual Constraints on Natural Language Evolution,University of Pennsylvania
1749454,2018-05-17,241121,Standard Grant,Collaborative Research: A Dyadic and Dynamic Model of Supportive Conversations as Interpersonal Emotion Regulation,Pennsylvania State Univ University Park
1749474,2018-05-17,169987,Standard Grant,Collaborative Research:  A Dyadic and Dynamic Model of Supportive Conversations as Interpersonal Emotion Regulation,University of Mississippi
1752848,2018-05-18,756711,Continuing Grant,CAREER: Functional Brain Networks Mediating Positivity Bias in Healthy Aging,University of Nebraska-Lincoln
1757473,2018-05-18,158828,Standard Grant,Collaborative Research: Investigations into tone and stress in a complex prosodic system,University of California-Santa Cruz
1757042,2018-05-21,29282,Standard Grant,"International Linguistics Olympiad (ILO) 2018: Prague, CZ, July 26 - August 1, 2018",Carnegie Mellon University
1749465,2018-05-22,397507,Continuing Grant,The microbiome and condition-dependent signals in primates,Duke University
1748986,2018-05-23,571640,Standard Grant,Epigenetic Influences Supporting Developmental Change in Spinal Cord Plasticity and Motor Behavior,Idaho State University
1823380,2018-05-25,25177,Standard Grant,Doctoral Dissertation Research: Economic Effects of Refugee Resettlement,CUNY Graduate School University Center
1825362,2018-05-25,13734,Standard Grant,Doctoral Dissertation Improvement Award: City Living And Biological Frailty,Pennsylvania State Univ University Park
1749542,2018-05-29,367126,Standard Grant,RUI: Methodological and theoretical advances in the perception of multiracial individuals,"The University Corporation, Northridge"
1824601,2018-05-29,25027,Standard Grant,Doctoral Dissertation Improvement Award: The Effect Of Diversity On Social Complexity,University of Texas at San Antonio
1823909,2018-05-30,14508,Standard Grant,Doctoral Dissertation Research: Phonological Aspects of word-internal Spanish/ English codeswitching,University of Illinois at Chicago
1826222,2018-05-30,23285,Standard Grant,Doctoral Dissertation Improvement Award:  The Emergence Of Unique Regional Identity,University of Texas at Austin
1749332,2018-05-31,109815,Continuing Grant,Collaborative Research: Hippocampal Development and Sleep-Dependent Memory Consolidation in Preschoolers,University of Massachusetts Amherst
1755477,2018-05-31,574252,Standard Grant,Attention and Neural Oscillations in Perceptual Integration,CUNY Graduate School University Center
1749143,2018-06-05,434380,Standard Grant,Examining Native Language Variability and its Effects on Second Language Processing: An Event-Related Potentials Investigation of Referential Dependencies,University of Kansas Center for Research Inc
1761477,2018-06-05,90367,Continuing Grant,"Collaborative Research: Deep learning speech recognition for documenting Seneca, a Native American language, and other acutely under-resourced languages",SUNY at Buffalo
1761562,2018-06-05,196041,Continuing Grant,"Collaborative Research: Deep learning speech recognition for documenting Seneca, a Native American language, and other acutely under-resourced languages",Rochester Institute of Tech
1826767,2018-06-06,18668,Standard Grant,Doctoral Dissertation Grant: Documentation and Analysis of a Typologically Uncommon Maimai Language,SUNY at Buffalo
1824145,2018-06-07,15120,Standard Grant,"Doctoral Dissertation Research: Plain, Emphatic, and Pharyngeal Consonants in Palestinian Arabic",University of Texas at Austin
