id,date,estimatedTotalAmt,transType,title,awardeeName
1540240,2015-04-28,230502,Contract Interagency Agreement,Salary for Michael Meador in accordance with the MOU between NASA and NSTC for services provided to the NNCO Office,NASA/GRC GLENN RESEARCH CENTER
1747657,2017-07-11,169542,Contract Interagency Agreement,Salary for Dorothy Farrell in accordance with the MOU between NIH/NCI and NSTC for services provided to NNCO.,National Cancer Institute
1841232,2018-06-26,248064,Contract Interagency Agreement,Rent payment to GSA FY18 and FY19,General Services Administration
1944471,2019-08-30,9000,Contract Interagency Agreement,DHS security fee at 470 L'Enfant Plaza FY20 and FY21,Department of Homeland Security
