id,date,estimatedTotalAmt,transType,title,awardeeName
2533150,2025-07-31,199893,Standard Grant,Strengthen and Modernize Partnerships to Address National Priorities,University Industry Demonstration Partnership
2538216,2025-08-18,108771,Standard Grant,Conference: Federal and State Government Partnerships: Summit on Opportunities for Innovation and Impact,Duke University
2552622,2025-09-23,49991,Standard Grant,Conference: Quantum Industry Roundtable,SRI International
