id,date,estimatedTotalAmt,transType,title,awardeeName
1740507,2017-09-06,4355,Contract Interagency Agreement,Pilot project to determine feasibility and cost of digitizing Medal of Science historical documents.,Library of Congress
1953025,2019-09-23,187855,Contract Interagency Agreement,NSF/NIST Reimbursable Detail Agreement for Lloyd Whitman,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY
2135810,2021-06-21,525000,Contract Interagency Agreement,Interagency Agreement with Dept. of Defense for JASON Study on cybersecurity at NSF Research Facilities,Department of Defense
2227816,2022-05-17,115000,Contract Interagency Agreement,IAA NSF and DOE for ORISE Research Participation Program Fellow Support for RNSF,Department of Energy Oak Ridge Operations Office
2230096,2022-06-24,561350,Contract Interagency Agreement,Interagency Agreement with DoD for JASON Fundamental Research Security Study,Department of Defense
