id,date,estimatedTotalAmt,transType,title,awardeeName
1642183,2016-04-29,584000,Contract Interagency Agreement,Operations and Maintenance of NSF/DOE Public Access Respoitory,Department of Energy Oak Ridge Operations Office
1951093,2019-08-30,350000,Contract Interagency Agreement,NIH-ScieNCV ? BioSketch Data Support,NATIONAL LIBRARY OF MEDICINE
2133420,2021-05-20,450000,Contract Interagency Agreement,NSF Public Access Repository-Manuscript Management System,Department of Energy Oak Ridge Operations Office
2218714,2022-02-11,300000,Contract Interagency Agreement,Operations and Maintenance(con't) of NSF/DOE Public Access Repository,Department of Energy Oak Ridge Operations Office
