id,date,estimatedTotalAmt,transType,title,awardeeName
1644297,2016-08-08,4050,Contract Interagency Agreement,Smithsonian Event Agreement IAA - 2016 LFO Workshop,Smithsonian Institution
1841282,2018-07-26,498800,Contract Interagency Agreement,IAA for AIMS ICE,Department of Army Cold Regions Research & Engineering Lab
1924015,2019-05-22,122998,Contract Interagency Agreement,Interagency Agreement (IAA) for Large Hadron Collider (LHC) Independent Cost Estimate (ICE),U.S. Army Corps of Engineers
1936088,2019-09-03,150000,Contract Interagency Agreement,AIMS Construction EVMS-V/A/S; Cost Proposal Reasonableness Reviews; Other Support Work ? USACE IAA MREFC,U.S. Army Corps of Engineers
1949269,2019-09-03,600000,Contract Interagency Agreement,Interagency Agreement (IAA) for Large Hadron Collider (LHC) Independent Cost Estimate (ICE) - MOD 1,U.S. Army Corps of Engineers
2145993,2021-08-24,150000,Contract Interagency Agreement,Cost analyses for the MSRI-1 awards,U.S. Army Corps of Engineers
