id,date,estimatedTotalAmt,transType,title,awardeeName
1530900,2015-08-04,450354,Contract Interagency Agreement,FY2015 Grants.gov MOU and IAA between NSF and HHS,Department of Health & Human Services
1545955,2015-08-05,44520,Contract Interagency Agreement,FY 2015 Federal Audit Clearing House Census IAA,Bureau of the Census
1628903,2016-07-13,435517,Contract Interagency Agreement,FY 16 IAA between NSF and HHS Grants.gov,Department of Health & Human Services
1649070,2016-08-02,44520,Contract Interagency Agreement,FY 2016 IAA Between NSF and Census Federal Audit Clearinghouse,BUREAU OF THE CENSUS
1744215,2017-07-07,153000,Contract Interagency Agreement,FY 2017 IAA Between NBC and NSF (Indirect Costs),Department of Interior Bureau of Reclamation
1841824,2018-08-21,51000,Contract Interagency Agreement,FY 2018 Indirect Cost Agreement with Dept of Interior,Bureau of Reclamation
1852739,2018-09-06,157200,Contract Interagency Agreement,FY 19 Indirect Cost Negotiation Agreement between NSF and IBC,General Services Administration
1855418,2018-09-21,157200,Contract Interagency Agreement,FY 19 Indirect Cost Agreement between NSF and National Business Center,Bureau of Reclamation
