id,date,estimatedTotalAmt,transType,title,awardeeName
1443321,2015-08-25,291563,Standard Grant,Collaborative Research: Potential Direct Geologic Constraint of Ice Sheet Thickness in the Central Transantarctic Mountains during the Pliocene Warm Period,University of Maine
1443329,2015-08-25,98140,Standard Grant,Collaborative Research: Potential Direct Geologic Constraint of Ice Sheet Thickness in the Central Transantarctic Mountains during the Pliocene Warm Period,Berkeley Geochronology Center
1443461,2015-08-25,35594,Standard Grant,Collaborative Research: Allan HILLs Englacial Site (AHILLES) Selection,University of Maine
1443522,2015-08-26,438759,Standard Grant,"Magma Sources, Residence and Pathways of Mount Erebus Phonolitic Volcano, Antarctica, from Magnetotelluric Resistivity Structure",University of Utah
1443464,2015-08-27,412158,Continuing Grant,Collaborative Research: Inert Gas and Methane Based Climate Records throughout the South Pole Deep Ice Core,Pennsylvania State Univ University Park
1443472,2015-08-27,150118,Continuing Grant,Collaborative Research: Inert Gas and Methane Based Climate Records throughout the South Pole Deep Ice Core,Oregon State University
1443710,2015-08-27,411517,Continuing Grant,Collaborative Research: Inert Gas and Methane Based Climate Records throughout the South Pole Deep Ice Core,University of California-San Diego Scripps Inst of Oceanography
1443139,2015-08-28,106161,Interagency Agreement,"Aeolian Erosion in Beacon Valley: Modeling, Remote Sensing, and Sample Analysis",National Aeronautics and Space Administration
1443126,2015-08-31,295399,Continuing Grant,Impact of Supraglacial Lakes on Ice-Shelf Stability,University of Chicago
1443263,2015-08-31,576235,Continuing Grant,"Collaborative Research: Window into the World with 40,000-year Glacial Cycles from Climate Records in Million Year-old Ice from the Allan Hills Blue Ice Area",Princeton University
1443276,2015-08-31,92851,Continuing Grant,"Collaborative Research: Window into the World with 40,000-year Glacial Cycles from Climate Records in Million Year-old Ice from the Allan Hills Blue Ice Area",Oregon State University
1443296,2015-08-31,257128,Standard Grant,"Petrologic Constraints on Subduction Termination From Lamprophyres, Ross Orogen, Antarctica",University of California-Santa Barbara
1443306,2015-08-31,151529,Continuing Grant,"Collaborative Research: Window into the World with 40,000-year Glacial Cycles from Climate Records in Million Year-old Ice from the Allan Hills Blue Ice Area",University of Maine
1443341,2015-08-31,619086,Continuing Grant,Collaborative Research: Characterization of Upstream Ice and Firn Dynamics affecting the South Pole Ice Core,Dartmouth College
1443347,2015-08-31,692694,Standard Grant,Collaborative Research: Assessing the Global Climate Response to Melting of the Antarctic Ice Sheet,University of Massachusetts Amherst
1443394,2015-08-31,71417,Standard Grant,Collaborative Research: Assessing the Global Climate Response to Melting of the Antarctic Ice Sheet,Pennsylvania State Univ University Park
1443471,2015-08-31,760233,Continuing Grant,Collaborative Research: Characterization of Upstream Ice and Firn Dynamics affecting the South Pole Ice Core,University of Washington
1443504,2015-08-31,1914635,Continuing Grant,Antarctic and Conjugate Research using SuperDARN,University of Alaska Fairbanks Campus
1455690,2015-08-31,169492,Standard Grant,Community Workshops for Synthesis Studies of the Pan-Arctic/Earth System,Research Foundation CUNY - Advanced Science Research Center
1550041,2015-08-31,267094,Standard Grant,Collaborative Research: Evolution of Arctic Water Column Hydrography during the Holocene Based on a Novel Instrumentation Combination,Columbia University
1504203,2015-09-02,36507,Standard Grant,"Doctoral Dissertation Research: Bridging Knowledge Systems to Improve Ecosystem Management Along the Yukon River, Alaska",University of Kansas Center for Research Inc
1535632,2015-09-02,97460,Standard Grant,Antarctic Meteorological Cyberinfrastructure Sustainability,University of Wisconsin-Madison
1504550,2015-09-03,25156,Standard Grant,"Doctoral Dissertation Improvement Grant: Food Security in the Alaskan Arctic, an Ethnographic Investigation of Yup'ik Food Storage and Processing",University of Nevada Las Vegas
1546954,2015-09-03,31494,Standard Grant,Doctoral Dissertation Improvement Grant: Ethnographic Research on the Question of Diaspora Among Ukraine's Displaced Crimean Populations,University of Kansas Center for Research Inc
1553824,2015-09-03,57952,Standard Grant,Rebreather Testing for the United States Antarctic Scientific Diving Program,Jacksonville University
1443525,2015-09-04,191569,Standard Grant,High Resolution Heterogeneity at the Base of Whillans Ice Stream and its Control on Ice Dynamics,University of California-Santa Cruz
