id,date,estimatedTotalAmt,transType,title,awardeeName
1614014,2016-06-09,400,Fellowship Award,EAPSI:Impacts of Projected Climate Change on Physiological Performance of Coral Reef Fishes,Duncan                  Elizabeth      A
1614025,2016-06-09,5400,Fellowship Award,EAPSI: Biogeography of Invasive Tree Islands and their Ectomycorrhizal Mutualists,Boaz                    Briana
1614052,2016-06-09,5400,Fellowship Award,"EAPSI: Using the Trans-Pacific Dispersal of the Monarch Butterfly to Better Understand Its Ecology, Evolution, and Conservation",Freedman                Micah          G
1614055,2016-06-09,5400,Fellowship Award,"EAPSI: Early, Non-Invasive Detection of Microbial-Induced Degradation in Reverse Osmosis Membranes Using MRI",Simkins                 Jeffrey        W
1614142,2016-06-09,5400,Fellowship Award,"EAPSI: A Better Understanding of Shallow, Subduction Zone Earthquakes Through Bayesian Analysis:  A Case Study of the 2015 Illapel, Chile Earthquake",Williamson              Amy
1614287,2016-06-09,5400,Fellowship Award,EAPSI: 3D Printing of Ceramic/Metal Composites for Aerospace and Automotive Applications,Patel                   Tulsi
1614423,2016-06-09,5400,Fellowship Award,"EAPSI: Reconciling Overprediction of Liquefaction-Induced Damage in Christchurch, New Zealand by Considering Spatial Variability",Munter                  Sean           K
1559308,2016-06-10,249898,Standard Grant,IRES-International Research in Geosciences (Earth and Atmospheric Sciences) in Ethiopia,North Carolina Agricultural & Technical State University
1559380,2016-06-10,249387,Standard Grant,"IRES: Maternal Effects on Ecology, Sociality, and Fitness in a Long-Lived Mammal",Georgetown University
1559403,2016-06-10,229898,Standard Grant,"IRES: US-Australia Collaboration on New High Strength, High Ductility Classes of High Entropy Alloys through Intermetallic Manipulation",Harvey Mudd College
1613854,2016-06-10,5400,Fellowship Award,EAPSI: Investigating the Properties of Polymeric Nanoparticles Used for Separations,McGettrick              Julie          R
1614151,2016-06-10,5400,Fellowship Award,EAPSI:Investigating an Unknown Sensory Structure in Eastern Leaf-dwelling Praying Mantises,Brannoch                Sydney         K
1614189,2016-06-10,5400,Fellowship Award,EAPSI: Nuclear Magnetic Resonance Correlation Studies for Identification of Water and Polymer Populat,Mailhiot                Sarah
1614232,2016-06-10,5400,Fellowship Award,EAPSI: A New Class of Parallel High-Order Time Integrators,Buvoli                  Tommaso
1614290,2016-06-10,5400,Fellowship Award,EAPSI: Comparing Food Webs on Natural and Man-Made Shorelines in Sydney Harbor,Heery                   Eliza
1637214,2016-06-10,125031,Standard Grant,RAPID: Using an Unmanned Aerial Vehicle and Increased Autonomy to Improve an Unmanned Marine Vehicle Lifeguard Assistant Robot,Texas A&M Engineering Experiment Station
1613141,2016-06-14,5400,Fellowship Award,"EAPSI: Hazard Analysis of Deadly Mud Flows at Mt. Ruapehu Volcano, New Zealand",Schaefer                Lauren         N
1613397,2016-06-14,5400,Fellowship Award,EAPSI: Harnessing the Power of a Molecular Machine: A Bifunctional Supramolecular Switch Allowing for Multiple Catalytic Processes,BREWSTER                James          T
1614040,2016-06-14,5400,Fellowship Award,EAPSI: Synthetically Emulating Cells using Degradable Polymeric Vesicles,Figg                    Charles        A
1614159,2016-06-14,5400,Fellowship Award,EAPSI: Microscale Gradient Generation Device for Creating the Cellular Types Observed Across the Bone-Cartilage Interface,Boys                    Alexander
