id,date,estimatedTotalAmt,transType,title,awardeeName
1557881,2015-08-31,218750,Contract Interagency Agreement,CFO - Federal Interagency Management Coucil Initiatives (FIMC),General Services Administration
1548420,2015-09-02,132262,Contract Interagency Agreement,FY 2015 FMLOB MOU Between NSF and Department of Treasury,"Administrative Resource Center, Treasury Franchise Services"
1644383,2016-06-23,217798,Contract Interagency Agreement,FY 16 CFO Federal Interagency Management Council Initiatives,General Services Administration
1649005,2016-07-28,192176,Contract Interagency Agreement,FY 2016 - Cross Agency Priority (CAP) Goal Implementation Initiative IAA,GENERAL SERVICES ADMINISTRATION
