id,date,estimatedTotalAmt,transType,title,awardeeName
1558190,2015-09-16,2876425,Contract Interagency Agreement,Multimedia Services,ACQUISITION SERVICES DIRECTORATE NATIONAL BUSINESS CENTER
1941003,2019-09-03,22833,Contract Interagency Agreement,Reprint of Vannevar Bush: Science The Endless Frontier,Government Printing Office
